"";"sk_id";"clean_comments"
"2490";1002489;""
"2491";1002490;"Covid 21 is massa moord."
"2492";1002491;""
"2493";1002492;""
"2494";1002493;""
"2495";1002494;"Het kabinet heeft: 1 - Geen bewijs dat de PCR-test kan zeggen of je besmet bent met het virus. 2 - Geen bewijs dat de PCR-test kan zeggen of je besmettelijk bent. 3 - Geen bewijs dat het totaal aantal besmettingen klopt. 4 - Geen bewijs dat het vaccin werkt. 5 - Geen bewijs dat je niet ziek wordt van het vaccin. 6 - Geen bewijs dat je niet alsnog ziek wordt van het virus na vaccinatie. 7 - Geen bewijs dat je na het nemen van het vaccin niet meer besmettelijk bent. 8 - Geen bewijs dat je niet op langere termijn dood ziek wordt van het vaccin. 9 - Geen bewijs dat de maatregelen echt werken. 10 -"
"2496";1002495;""
"2497";1002496;""
"2498";1002497;""
"2499";1002498;""
"2500";1002499;""
"2501";1002500;""
"2502";1002501;""
"2503";1002502;"De enige optie is dat niemand eraan mee gaat doen. Gewoon verzetten winkels open alles moet open. Strenge maatregelen voor 8000 doden vanaf het begin. Hoeveel wil je dat er overlijden aan dit griep virus 0 Life goes on people die. Voor HIV geen vaccin en voor corona wel..."
"2504";1002503;"Wtf die reacties worden allemaal verwijderd net 200 nu 146"
"2505";1002504;""
"2506";1002505;""
"2507";1002506;""
"2508";1002507;""
"2509";1002508;"Citroen c3 1.6 e-hdi 2011. 220000 km zwart te koop. Voor meer info plaats hieronder een bericht. "
"2510";1002509;""
"2511";1002510;""
"2512";1002511;""
"2513";1002512;""
"2514";1002513;""
"2515";1002514;""
"2516";1002515;""
"2517";1002516;""
"2518";1002517;""
"2519";1002518;"28:49 niet vaccineren Geen privil ges"
"2520";1002519;""
"2521";1002520;""
"2522";1002521;""
"2523";1002522;""
"2524";1002523;""
"2525";1002524;""
"2526";1002525;""
"2527";1002526;"Op het laatst tijdens het vragenrondje heeft Hugo aangegeven dat er in 2021 minder privil ges zijn voor degene die zich niet laten vaccineren."
"2528";1002527;""
"2529";1002528;""
"2530";1002529;""
"2531";1002530;""
"2532";1002531;""
"2533";1002532;""
"2534";1002533;""
"2535";1002534;""
"2536";1002535;""
"2537";1002536;"27:00 de journalisten gaan weer vragen stellen...ZAPPEN"
"2538";1002537;""
"2539";1002538;""
"2540";1002539;""
"2541";1002540;""
"2542";1002541;"Verder zijn de statements vanaf 27:10 ZEER alarmerend. Mensen moeten recht hebben tot kiezen wat er met hun eigen lichaam gebeurt. Als ze liever geen supersnel vaccin willen inspuiten moet je dat respecteren. Klaar. Geen regeltjes voor de wel ingespotenen of niet ingespotenen. Iedereen is gelijk."
"2543";1002542;""
"2544";1002543;""
"2545";1002544;""
"2546";1002545;""
"2547";1002546;""
"2548";1002547;""
"2549";1002548;""
"2550";1002549;""
"2551";1002550;""
"2552";1002551;""
"2553";1002552;""
"2554";1002553;""
"2555";1002554;"De verkiezingen zijn op 17 maart st Patrick s day. Dit is de nationale feestdag van Ierland het eerste land dat in opstand kwam tegen de engelse kroon. Het britse imperium viel daarna vrij snel uit elkaar. De Ieren hebben daar voor gevochten en gewonnen. Misschien wordt het tijd dat de nederlanders ook eens wat gaan doen want anders is het over met dit land als we deze fascisten niet tegenhouden gaan we er aan."
"2556";1002555;""
"2557";1002556;"sorry hoor maar meneer rutte heeft verplicht dat we mondkapje moeten dragen 1 5 meter maar jonge kijk die zaal hij moet zich ook aan de regels houden of anders hoeft hij dat allemaal niet te doen."
"2558";1002557;""
"2559";1002558;""
"2560";1002559;""
"2561";1002560;""
"2562";1002561;""
"2563";1002562;""
"2564";1002563;""
"2565";1002564;""
"2566";1002565;""
"2567";1002566;""
"2568";1002567;""
"2569";1002568;""
"2570";1002569;""
"2571";1002570;"Hahahaha ik lig in een deuk. Zo slinks deze twee Dat je niet kan voorspellen voor 2 5 weken later wat die iets kan dan kan zijn Goed scenario moet ik toegeven. Uitzichtloosheid en angst als gevolg daarvan blijven laten broeien in de zieltjes"
"2572";1002571;""
"2573";1002572;"Dit zijn gewoon 2 schand knaapjes. Vroeger stond de schandpaal op het markt terein en waneer je toen veel geld had kon je iemand inhuren om voor jou aan de schandpaal te gaan staan. Er is niet veel veranderd aleen staat de schandpaal nu in de tweede kamer en mogen wij geen rot fruit meer naar hun gooien"
"2574";1002573;""
"2575";1002574;""
"2576";1002575;""
"2577";1002576;"57nlej k "
"2578";1002577;"Sterftecijfer van het Coronavirus is nog steeds een stuk lager dan de influenzasterfte normale griep 2018 bron RIVM zelf . Hoe kan je dit nu nog verantwoorden Hoe kan je willens en wetens de economie zo n enorme deuk laten oplopen. Hoe kan je hart-en kankerpati nten zo laten zitten... ik ben normaliter zeer positief ingesteld maar ben hem echt even kwijt. de afrekening komt in Maart heren in de coalitie..."
"2579";1002578;"Research: Operation Dark Winter 2001 Dit is een simulatie geweest van een Bio terrorist attack uitgevoerd door het John Hopkins Institute in Amerika. Dit zelfde John Hopkins Intstitute was ook de main funder van het Event 201 wat een simulatie was van een wereldwijde Pandemie. Event 201 was op 18 oktober 2019 Biden zei twee keer in zijn debat met Trump: it s gonna be a dark winter a dark winter Bill Gates: a bio terrorist attack would be the worst case scenario Bill Gates: Prepare for the next one this one will get attention this time"
"2580";1002579;""
"2581";1002580;""
"2582";1002581;""
"2583";1002582;""
"2584";1002583;""
"2585";1002584;""
"2586";1002585;"Bij 100 likes van deze comment start ik een petitie om Rutte en De Jonge als eerste 2 Nederlanders live op televisie het vaccin in te laten nemen."
"2587";1002586;"Ze hebben nu alles wat ze al jaren wilde hebben geen samenscholing geen alcohol en uitgaan geen sinterklaas en dat we heerlijk gaan luisteren naar hun en een vaccine nemen waar ze van weten dat er wereldwijd minimaal 700.000 doden gaat nemen dit weten ze beetje vreemd"
"2588";1002587;""
"2589";1002588;""
"2590";1002589;""
"2591";1002590;""
"2592";1002591;""
"2593";1002592;""
"2594";1002593;""
"2595";1002594;""
"2596";1002595;""
"2597";1002596;""
"2598";1002597;""
"2599";1002598;""
"2600";1002599;""
"2601";1002600;""
"2602";1002601;"CORONA BDSM Wat zijn die 2 clowns ziekkk. Serieus wie trapt hier nog in...zo ongeloofwaardig."
"2603";1002602;""
"2604";1002603;""
"2605";1002604;""
"2606";1002605;""
"2607";1002606;""
"2608";1002607;""
"2609";1002608;""
"2610";1002609;""
"2611";1002610;""
"2612";1002611;""
"2613";1002612;""
"2614";1002613;""
"2615";1002614;""
"2616";1002615;""
"2617";1002616;""
"2618";1002617;"Toen had nog niemand van een mondkapje gehoord. Oh ... wacht nee... dit is 2 dagen geleden... hoe kan dat nu weer. Allemaal een dikke boete "
"2619";1002618;"Owjee de kerst komt eraan... Laat me raden 3de lockdown in januari februari hoe ga je mensen controleren als er dagelijks duizenden mensen in verschillende gemeentes komen of mensen uit Europa hier bij hun vrienden familie hotels gaan komen dit is water naar de zee dragen let maar op Wat ik zkr weet is dat de overheid je nooit gaat vertellen wat er precies afspeelt en controlerend te werk gaat let maar op denk dat dit nog wel een jaar of anderhalf gaat duren als het niet langer gaat duren Het nieuwe normaal weet je wel.... Zoals iedereen zal het en gaat het krijgen ik hou me hart vast"
"2620";1002619;""
"2621";1002620;"Nul komma nul empathie naar de jongere die is overleden wauw misselijkmakend Hugo 32:45"
"2622";1002621;""
"2623";1002622;""
"2624";1002623;"Vaccineer gewoon alleen de risicogroep Daar draait het hier toch allemaal om De mensen die in het ziekenhuis belanden 80 van je bevolking zit ondertussen bijna een jaar te wachten op een normaal leven terwijl ze geen klachten hebben "
"2625";1002624;""
"2626";1002625;"Draag je masker blijf 1 5 van elkaar vandaan blijf in je huis betaal je rekeningen kijk tv luister naar het nieuws twijfel niet aan de regering gehoorzaam. Herhaal mij nu: ik ben vrij...."
"2627";1002626;"3 days ago edited De overheid gaat alle kapot maken en opnieuw het lied zingen waar ze goed in zijn sela "
"2628";1002627;""
"2629";1002628;""
"2630";1002629;""
"2631";1002630;""
"2632";1002631;"Er komt en nieuwe golf corona 14 januwarie hoe weet de politiek dat ze heben waar zegers in dienst geweldig al die waarzegers"
"2633";1002632;""
"2634";1002633;"99.5 overleven de positieve test "
"2635";1002634;"Kijk uit bij het covid19 vaccin Onderschat de bijwerkingen op de lange termijn niet. Oh wacht wordt niet op de lange termijn getest Dan kijk ik wel een paar jaar de kat uit de boom voordat ik mij laat vaccineren "
"2636";1002635;""
"2637";1002636;""
"2638";1002637;""
"2639";1002638;""
"2640";1002639;""
"2641";1002640;""
"2642";1002641;""
"2643";1002642;""
"2644";1002643;""
"2645";1002644;"Wereldwijd exact hezelfde draaiboekje. Van Corona tot klimaat en van het zogenaamd systematisch racisme tot de LHBT waanzin. Dit is niets minder dan WO3 zonder kogels."
"2646";1002645;""
"2647";1002646;""
"2648";1002647;""
"2649";1002648;""
"2650";1002649;""
"2651";1002650;""
"2652";1002651;""
"2653";1002652;"Mijn minachting voor Rutte en De Jonge blijkt nog groter te kunnen zijn dan ik ooit voor mogelijk had gehouden. Wat doet Mark Rutte op 4 mei eigenlijk op de Dam"
"2654";1002653;""
"2655";1002654;""
"2656";1002655;""
"2657";1002656;""
"2658";1002657;""
"2659";1002658;"Als eerste vaccin voor de zorgverleners.en bejaarden dat zijn dus ook de eerste die zullen overlijden. Dat komt mooi uit dan.want vervolgens zijn er steeds minder zorgverleners over en zal de rest daardoor ook eerder sterven 2 vliegen in een klap"
"2660";1002659;""
"2661";1002660;""
"2662";1002661;""
"2663";1002662;""
"2664";1002663;""
"2665";1002664;""
"2666";1002665;""
"2667";1002666;""
"2668";1002667;""
"2669";1002668;""
"2670";1002669;"ISAIAH 22: 1-2 The Valley of Vision: an oracle. Tell me what is amiss with you that all of you have climbed up on the roofs Your city full of tumult your town in ferment and filled with uproar YOUR SLAIN DID NOT FALL BY THE SWORD THEY DID NOT DIE IN BATTLE. Isaiah 22: 4 That is why I said: Turn your eyes away from me leave me to weep in misery. Do not press consolation on me for the ruin of my people."
"2671";1002670;""
"2672";1002671;"echt ik hoop dat rutte instort een keer en niet meer op staat binnen een jaar of 4"
"2673";1002672;""
"2674";1002673;""
"2675";1002674;""
"2676";1002675;""
"2677";1002676;""
"2678";1002677;""
"2679";1002678;""
"2680";1002679;"Dit is precies hoe narcisten het doen. Gaslighting. Verwarring zaaien manipuleren. Leugens hooghouden. Zaken verdraaien. Verantwoordelijkheid bij het volk leggen. Dit gaat wereldwijd zo. en de schaapjes maar volgen. Virussen bestaan niet. Er is nog nooit 1 virus geisoleerd. Al die jaren zijn we voorgelogen geindoctrineerd voor DIT moment. EN BLIJKBAAR WERKT HET . Het is een doodnormale ontgifting op celniveau. Nu van de longen door de luchtvervuiling. Verkeerde behandeling geeft doden."
"2681";1002680;""
"2682";1002681;""
"2683";1002682;""
"2684";1002683;""
"2685";1002684;""
"2686";1002685;"Minder meten is minder weten....CO2 meters is de enige snelle wekelijkheid...waar op je kunt vertrouwen ... "
"2687";1002686;"deze man houd zichzelf voor de gek gwn wilt hij over alles uitgebreid praten behalve het onderwijs umm meneer er zijn 2 kinderen in mijn klas besmet geweest ik en nog 30 kinderen van me school en we zitten met duizenden op een kleine piepie school en hoe dan maar je mag wel met 2 mensen op straat wtf"
"2688";1002687;""
"2689";1002688;""
"2690";1002689;""
"2691";1002690;""
"2692";1002691;""
"2693";1002692;""
"2694";1002693;""
"2695";1002694;""
"2696";1002695;""
"2697";1002696;"vaccineren is niet verplicht maar 90 van de gevallen mag je niks doen"
"2698";1002697;""
"2699";1002698;"Ze hebben het maar over een vaccin....Een zichzelf niet bewezen vaccin. Net als die griepprik waarvan mensen allemaal ziek worden.. Waarom krijgen de mensen niet gewoon hcq met zink. V le onderzoeken hebben bewezen dat dit werkt. En 100.000en mensen zijn hiervan na een dag genezen. Oh wacht dat medicijn is veel te goedkoop daar verdient de Big Pharma daar niet aan. En dus wordt het niet aangeboden en blijven mensen ziek... Ik hoorde trouwens dat homeopaten dit wel mogen geven maar dit stil moeten houden. Hoe bizar"
"2700";1002699;""
"2701";1002700;""
"2702";1002701;""
"2703";1002702;"De sneltesten werken niet Elon musk is 4 keer getest en 2 keer negatief en 2 keer positief. De gewone test liet zien dat hij positief was."
"2704";1002703;""
"2705";1002704;""
"2706";1002705;"Een belangrijke vraag waar zelfs onder de immunologen geen antwoord op is. HOE reageren de vaccinaties op elkaar als je na de eerste vaccinatie een 2e booster shot krijgt van een andere vaccinatie fabrikant Want ik hoop toch wel dat er uiteindelijk 1 word gekozen en we niet met 6 verschillende vaccinaties uitkomen waar de booster shot van een andere vaccinatie zou kunnen komen."
"2707";1002706;""
"2708";1002707;""
"2709";1002708;"Drama verhalen in de krant man en vrouw binnen 24 uur na elkaar overleden de kinderen werden wees in een dag En dan lees je dat ze beide in de 90 waren...die weeskinderen dus al 70 och en wee en ze gingen volgens de telegraaf dood aan corona ...dat kan helemaal niet de ziekte die je evt kan krijgen heet covid-19. Maar natuurlijk van alle doden zijn de meesten al halfdood of hebben gekke zware chronische ziektes of afwijkingen. De echt schrijnende gevallen zijn op 1 hand te tellen dat schrijnende is dan dat ze niet wisten dat ze iets onder de leden hadden wat ze zo fataal werd. Gebeurd ook normaal. De cijfers zijn her 100 bewust misleidend en onjuist of halfwaar weergegeven om beleid te rechtvaardigen. 100"
"2710";1002709;"Nu is het weer 1200 besmettingen per dag dan het goed wat was het daar voor r getal wat was het daarvoor ziekenhuis opnamens wat een clowns mensen denk na wat ze zeggen en kijk terug als je het niet meer weet tis iedere keer wat anders"
"2711";1002710;""
"2712";1002711;""
"2713";1002712;"Sorry hoor maar die man is wel heel erg bezig met de 6 3 12 9 h die anderhalve meter 1 5 6 dit is allemaal duivels neem die vaccin je bent nooit meer dezelfde"
"2714";1002713;""
"2715";1002714;"Mannen in zwarte pakken met stropdassen moet je zowieso niet vertrouwen . Waarom staan daar geen artsen en wetenschappers in plaats van deze 2 sluipmoordenaars. Vaccine- Marketing in volle gang. "
"2716";1002715;""
"2717";1002716;""
"2718";1002717;"Er word verteld en beloofd aan heel het volk Als er een vaccin is kunnen we weer terug na het oude. 1 jaar later eindelijk een vaccin maar wie zich niet laat vaccineren kan niet terug na het oude en kunnen we ook niet terug na het oude. We worden voorgelogen en hun willen de baas over ons lichaam. we moeten deze leugens niet meer geloven er word met ons gespeelt. Wat deze kabinet en de staat wil is een oorlog en ze zijn al heel ver. Een oorlog tegen eigen volk en burgers maar wij zullen nooit opgeven om tegen deze elite te strijden voor volk en vaderland. Het is klaar met dit achtelijke staat en kabinet. De beer komt ook nog los."
"2719";1002718;""
"2720";1002719;""
"2721";1002720;""
"2722";1002721;""
"2723";1002722;"Gewoon alles dichtgooien voor 2 weken en geen gezeik zou je er allang af geweest zijn van het gezeik. En dan kunnen mensen weer zo nodig op vakantie. Maar nee steeds open en dicht Zo gaat het nooit lukken Domme politieke mensen."
"2724";1002723;""
"2725";1002724;"De Derde Wereldoorlog is eind maart 2020 van start gegaan zonder dat we dit zelf doorhebben"
"2726";1002725;""
"2727";1002726;""
"2728";1002727;""
"2729";1002728;""
"2730";1002729;""
"2731";1002730;""
"2732";1002731;""
"2733";1002732;""
