,Unnamed: 0,sk_id,clean_comments,comment_lemma
2201,2202,1002201.0,Het virus wordt actief: Door alcohol na 22.00uur Na 1.00 uur s nachts in de horeca Door publiek bij buiten sporten Door vervoer hiernaar toe in je eigen auto In de sportkantine niet in de Horeca De Corona app werkt jaja de mensen onder controle zien te houden JE MOET WEL HEEL ERG NA EF EN DOM ZIJN OM DIT ALLEMAAL TE GELOVEN. Er wordt niet meer over coronadoden gesproken maar over besmettingen. Dit is nog nooit bij een griep op deze manier vertoont op tv. Kijk geen NPO nieuws en actualiteiten programma s meer dit is HERENSPOELERIJ...MINDCONTROL Gebruik uw eigen brein en gezond verstand LUISTER GOED ZET UW OREN HEEL GOED OPEN EN GEBRUIK UW EIGEN HERSENEN. LAAT U NIET HERSEN SPOELEN DOOR DEZE 2 De Mark Flutte en de slang Hugo slap van de Tonge slingeren net als een slang overal met hun woorden tussendoor WORDT WAKKER GA UIT UW EIGEN ANGST ANGST TAST UW IMMUUNSYSTEEM AAN EN IS DE VOEDINGSBODEM VOOR ELKE ZIEKTE Veel kracht licht liefde gezond verstand en inzicht voor een ieder die dit leest. Samen zijn we tenslotte n,het virus worden actief: door alcohol na 22.00uur Na 1.00 uur s nacht in de horeca door publiek bij buiten sport door vervoer hiernaar toe in je eigen auto In de sportkantine niet in de horeca De Corona app werken jaja de mens onder controle zien te houden JE moeten wel heel ERG NA EF EN dom zijn OM dit allemaal TE geloven. Er worden niet veel over coronadoden spreken maar over besmetting. dit is nog nooit bij een griep op deze manier vertonen op tv. kijken geen NPO nieuw en actualiteit programma s veel dit is HERENSPOELERIJ...MINDCONTROL gebruiken uw eigen brein en gezond verstand luisteren goed zetten UW oor heel goed open EN gebruiken UW eigen hersenen. LAAT U niet hersen spoelen door deze 2 De Mark Flutte en de slang Hugo slap van de Tonge slingeren net als een slang overal met hun woord tussendoor worden WAKKER GA uit UW eigen angst angst tast UW immuunsysteem aan EN IS DE voedingsbodem voor elk ziekte veel kracht licht liefde gezond verstand en inzicht voor een ieder die dit lezen. samen zijn we tenslotte n
2202,2203,1002202.0,Jongens we zeiken allemaal over het internet en in de comments. Het enige wat we kunnen is in protest gaan tegen de overheid. Ergens anders geven ze geen gehoor aan. Dus kom op. Al ben je gepensioneerd student gehandicapt allochtoon autochtoon Fries of Drents... Sla de handen ineen en organiseer iets. Eerder komen we er niet uit. Geloof me... ,jongen we zeiken allemaal over het internet en in de comments. het enig wat we kunnen is in protest gaan tegen de overheid. ergens anders geven ze geen gehoor aan. dus komen op. Al zijn je pensioneren student gehandicapt allochtoon autochtoon Fries of drents... slaan de hand ineen en organiseren iets. eerder komen we er niet uit. geloven me... 
2203,2204,1002203.0,Ik snap dat er een gevaarlijke ziekte is en we die moeten terugdringen. Toevallig was ik maandag even in ons magazijn wat spullen innemen. Alles goed geregeld met bezorgers etc. Komen er toevallig ook twee collega s niet gelijktijdig om spullen te halen. Ja we zijn om en nabij de anderhalve meter gebleven...maar de eerste was dinsdag grieperig. Onze regeltjesman toevallig ook boekhouder bepaalde: onze eerste buitendienstman had mij aan kunnen steken en ik de tweede. Dus drie man even in quarantaine tot iedereen negatief getest is.... Lijkt ok...even langs de ggd en als er niets is...weer aan het werk....Nee dus...Het halve klein bedrijf zit al een week thuis. pas vrijdag getest en niemand nog uitslag. Die assepoester met zijn schoentjes heeft alles voor zichzelf kunnen regelen maar niets voor Nederland....weg er mee,Ik snappen dat er een gevaarlijk ziekte is en we die moeten terugdringen. toevallig zijn ik maandag even in ons magazijn wat spul innemen. alles goed regelen met bezorger etc. komen er toevallig ook twee collega s niet gelijktijdig om spul te halen. Ja we zijn om en nabij de anderhalf meter blijven...maar de een zijn dinsdag grieperig. ons regeltjesman toevallig ook boekhouder bepaald: ons een buitendienstman hebben mij aan kunnen steken en ik de twee. dus drie man even in quarantaine tot iedereen negatief testen is.... lijken ok...even langs de ggd en als er niets is...weer aan het werk....nee dus...het half klein bedrijf zitten al een week thuis. pas vrijdag testen en niemand nog uitslag. die assepoester met zijn schoen hebben alles voor zichzelf kunnen regelen maar niets voor Nederland....weg er mee
2204,2205,1002204.0,Smeerpijpen. Bah.,smeerpijp. bah.
2205,2206,1002205.0,.....het is erg dat mensen niet beseffen dat animal farm van Orwell realiteit geworden is... De zwijnen hebben Nederland overgenomen... Met een zinlose test Nederland economisch maar de kloten helpen... Zinloze pampers voor je snuit die geen enkel maar dan ook geen enkel medisch nut hebben.... Waarom zijn mensen zo dom.... ,.....het is erg dat mens niet beseffen dat animal farm van Orwell realiteit geworden is... De zwijn hebben Nederland overnemen... met een zinlose test Nederland economisch maar de kloot helpen... zinloos pamper voor je snuit die geen enkel maar dan ook geen enkel medisch nut hebben.... waarom zijn mens zo dom.... 
2206,2207,1002206.0,Leve de revolutie leve de vrijheid tot de dood.,leven de revolutie leven de vrijheid tot de dood.
2207,2208,1002207.0,Dit verzin je echt niet binnen 1 dag nee nee nee mensen hier is lang van tevoren over nagedacht en gescript. Stakkers,dit verzinnen je echt niet binnen 1 dag nee nee nee mens hier is lang van tevoren over nadenken en gescript. stakker
2208,2209,1002208.0,Ik vind dat ze het woord besmettingen niet juist gebruiken. Het gaat om positieve tests en het is nog niet duidelijk of al die mensen daadwerkelijk besmet zijn of besmettelijk zijn. ,Ik vinden dat ze het woord besmetting niet juist gebruiken. het gaan om positief test en het is nog niet duidelijk of al die mens daadwerkelijk besmetten zijn of besmettelijk zijn. 
2209,2210,1002209.0,Ik snap heus waarom we afstand moeten houden en dergelijke maar hoelang kunnen wij als sociale dieren ons nog onthouden van sociaal gedrag Ik weet niet of ik alleen ben maar ik wordt hier na ruim een half jaar gewoon emotioneel moe van :,Ik snappen heus waarom we afstand moeten houden en dergelijk maar hoelang kunnen wij als sociaal dier ons nog onthouden van sociaal gedrag Ik weten niet of ik alleen zijn maar ik worden hier na ruim een half jaar gewoon emotioneel moe van :
2210,2211,1002210.0,De grap is dat niemand het slechte nieuws durft te brengen vanwege de mentaliteit van de Nederlanders. Zegt iets over het volk en wie ze als leider hebben gekozen een natte dweil die het belangrijker vind om niet zijn populariteit te verliezen. ,De grap is dat niemand het slecht nieuw durven te brengen vanwege de mentaliteit van de Nederlanders. zeggen iets over het volk en wie ze als leider hebben kiezen een nat dweil die het belangrijk vinden om niet zijn populariteit te verlies. 
2211,2212,1002211.0,de meeste besmettingen vinden plaats in verzorgingstehuizen en liften is bewezen. Dus we verbieden publiek bij sportwedstrijden waar nooit een besmetting is bewezen. Zijn zij nu zo dom,de veel besmetting vinden plaats in verzorgingstehuis en liften is bewijs. dus we verbieden publiek bij sportwedstrijd waar nooit een besmetting is bewijs. zijn zij nu zo dom
2212,2213,1002212.0,Down with Rutte and all the other Fake leaders and media. The Purge is near and necessary.,Down with Rutte and all the other Fake leader and media. The Purge is near and necessary.
2213,2214,1002213.0,Als corona zo gevaarlijk is waarom is er dan geen corona 2,als corona zo gevaarlijk is waarom is er dan geen corona 2
2214,2215,1002214.0,Het enge is dat die Hugo alles doet vanuit zijn religieuze overtuiging. En wij worden allemaal nu meegezogen in die zieke religie van hem de coronareligie. Met als verlossing: het vaccin. Sick,het eng is dat die Hugo alles doen uit zijn religieus overtuiging. En wij worden allemaal nu meezuigen in die ziek religie van hem de coronareligie. met als verlossing: het vaccin. sick
2215,2216,1002215.0,Nog hardere maatregelen nog meer slachtoffers wanneer gaan we dit zogenaamde killervirus niet op een ander manier te lijf. 0 02 van de bevolking loopt gevaar. Waarom beschermen we die groep niet en mogen die eigen verantwoordelijkheid nemen. Nog een lockdown gaan onze ondernemers niet redden velen de eerste ook al niet . Besmettingen zeggen niets en het dodenaantal staat als sinds Juni op 70. Dit gaat te ver.,nog hard maatregel nog veel slachtoffer wanneer gaan we dit zogenaamd killervirus niet op een ander manier te lijf. 0 02 van de bevolking lopen gevaar. waarom beschermen we die groep niet en mogen die eigen verantwoordelijkheid nemen. nog een lockdown gaan ons ondernemer niet redden veel de een ook al niet . besmetting zeggen niets en het dodenaantal staan als sinds Juni op 70. dit gaan te ver.
2216,2217,1002216.0,Je kunt het klimaat niet meer omkeren nog 5/10 jaar Nu heeft iedereen maatregelen nodig tegen heel extreem weer en het lijkt enorm op dat ze er omheen lullen om geen paniek te veroorzaken je kunt Mensen beter goed inlichten van wat er te wachten staat dan deze flauwekul. Of de kop in het zand steken. Waarom kopen de rijksten der aarde oude bunkers op Mischien ben ik gek. Kijk goed naar het weer en hoe snel het escaleerd we weten allang dat het klimaat niet meer te redden is doe maar onderzoek kijk goed luister en kijk naar buiten bereid je langzaam voor op extreme weerschommelingen. Reageer gewoon als je dit ook ziet of niet kop in het zand lockdown is coming ,Je kunnen het klimaat niet veel omkeren nog 5/10 jaar Nu hebben iedereen maatregel nodigen tegen heel extreem weer en het lijken enorm op dat ze er omheen lullen om geen paniek te veroorzaken je kunnen mens goed goed inlichten van wat er te wachten staan dan deze flauwekul. Of de kop in het zand steken. waarom kopen de rijk der aarde oud bunker op mischien zijn ik gek. kijken goed naar het weer en hoe snel het escaleerd we weten allang dat het klimaat niet veel te redden is doen maar onderzoek kijken goed luisteren en kijken naar buiten bereid je langzaam voor op extreem weerschommeling. reageren gewoon als je dit ook zien of niet kop in het zand lockdown is coming 
2217,2218,1002217.0,Google eens Event 201. Daarbij hoorde ik vandaag iets over een avondklok zijn deze gssten nu echt helemaal gek geworden. Als iedereen die hier commentaar heeft op deze twee clowns bijelkaar komt en ons verenigen met iedereen die het zat is met deze ontmanteling van onze grondrechten economie welzijn en rechtstaat en massaal naar Den Haag gaan om ze daar eens te laten zien dat wij het volk de macht hebben ,Google eens evenen 201. daarbij horen ik vandaag iets over een avondklok zijn deze gssten nu echt helemaal gek geworden. als iedereen die hier commentaar hebben op deze twee clown bijelkaar komen en ons verenigen met iedereen die het zitten is met deze ontmanteling van ons grondrecht economie welzijn en rechtstaat en massaal naar Den Haag gaan om ze daar eens te laten zien dat wij het volk de macht hebben 
2218,2219,1002218.0,Wat een leugenaar die de jonge : 100000 besmettelijke mensen....alsof je dus maanden besmettelijk blijft Pure bangmakerij En ik mis het cruciale punt: ventileren,wat een leugenaar die de jong : 100000 besmettelijk mens....alsof je dus maand besmettelijk blijven puur bangmakerij En ik mis het cruciaal punt: ventileren
2219,2220,1002219.0,Hey maatjes in denhaag het is klaar corona stelt niks voor de WHO heeft bevestigd dat griep nog dodelijker is dan het gevaarlijke corona hahaha maar dat is niks nieuws voor mij Kom vnv nie met onzin we luisteren toch niet meer,Hey ma in denhaag het is klaar corona stellen niks voor de WHO hebben bevestigen dat griep nog dodelijk is dan het gevaarlijk corona hahaha maar dat is niks nieuw voor mij komen vnv nie met onzin we luisteren toch niet veel
2220,2221,1002220.0,Ik stem normaal gesproken nooit verbrand het altijd als ritueel zolang media partijdig is zal de meerderheid stemmen naar de wil van het geld maar dit jaar is anders nu weet ik dat de meerderheid van de mensen die klaar zijn met jullie bullshit een goede keuze zullen maken ,Ik stemmen normaal spreken nooit verbranden het altijd als ritueel zolang media partijdig is zullen de meerderheid stemmen naar de willen van het geld maar dit jaar is anders nu weten ik dat de meerderheid van de mens die klaar zijn met jullie bullshit een goed keuze zullen maken 
2221,2222,1002221.0,Nederland is zo soft he ongelovelijk,Nederland is zo soft he ongelovelijk
2222,2223,1002222.0,Miss toch nog sociale gelijkheid ,Miss toch nog sociaal gelijkheid 
2223,2224,1002223.0,Beste mensen dit zijn allemaal leugens corona bestaat niet. De maatregelen moeten worden afgeschaft. Het kabinet en burgemeesters moeten aftreden en mogen zich ook niet herkiesbaar stellen eb we moeten ophouden met het gebruik van het woord corona,goed mens dit zijn allemaal leugen corona bestaan niet. De maatregel moeten worden afschaffen. het kabinet en burgemeester moeten aftreden en mogen zich ook niet herkiesbaar stellen eb we moeten ophouden met het gebruiken van het woord corona
2224,2225,1002224.0,Ik denk dat niemand in deze reacties hun antipsychotica slikt. Al dit schizofrene gebrabbel over de NWO 5G corona illuminati en geen enkel normaal mens. Prachtig. ,Ik denken dat niemand in deze reactie hun antipsychoticum slikken. Al dit schizofreen gebrabbel over de NWO 5G corona illuminati en geen enkel normaal mens. prachtig. 
2225,2226,1002225.0,Krijg net al een bericht dat iemand op mijn school Corona heeft lekker dan pfff,krijgen net al een bericht dat iemand op mijn school Corona hebben lekker dan pfff
2226,2227,1002226.0,Gaslighting....check die term ...een hele effectieve techniek om mensen te brainwashen ....en natuurlijk herhaling en die corrupte media erbij,gaslighting....checken die term ...een heel effectief techniek om mens te brainwashen ....en natuurlijk herhaling en die corrupt media erbij
2227,2228,1002227.0,Vertrouw 100 op onze autoriteiten.,vertrouwen 100 op ons autoriteit.
2228,2229,1002228.0,Het hele middenkader moet kapot Geen plezier meer maken mensen en vooral binnenblijven We doen het samen Het moet even we doen het voor elkaar Wij zijn het virus Geen mens die dat meer geloofd alleen nog een paar domme schapen.,het heel middenkader moeten kapot geen plezier veel maken mens en vooral binnenblijven We doen het samen het moeten even we doen het voor elkaar wij zijn het virus geen mens die dat veel geloven alleen nog een paar dom schaap.
2229,2230,1002229.0,Deze comments ,deze comments 
2230,2231,1002230.0,dit is echt waar wat ze zeggen. want het is niet nep. ga maar kijken in het ziekenhuizen. en als je het zelf krijgt de carona ziekte dan piep je wel anders. ,dit is echt waar wat ze zeggen. want het is niet nep. ga maar kijken in het ziekenhuis. en als je het zelf krijgen de carona ziekte dan piepen je wel anders. 
2231,2232,1002231.0,Wat is het advies aan de mensen die hun werk verliezen en geen geleend geld van de overheid krijgen ,wat is het advies aan de mens die hun werk verlies en geen lenen geld van de overheid krijgen 
